converted_alias	mock_rep1	mock_rep2	mock_rep3	sars_cov_rep1	sars_cov_rep2	sars_cov_rep3	p_value	converted_entrez_id
ENSG00000003096	1.446	1.064	1.528	0.6538	0.8847	1.012	0.0489742540577379	90293
ENSG00000125351	13.11	13.49	12.49	10.18	11.67	11.7	0.0334521057696117	65109
ENSG00000258545	1.306	1.214	1.496	0.455	0.6973	0.8138	0.0070592953626392	101928969
ENSG00000134597	18.0	17.56	16.68	19.54	19.23	19.8	0.0074635381121255	51634
ENSG00000134602	11.55	11.05	12.45	9.925	10.82	9.691	0.045230142214649	51765
ENSG00000076770	0.4785	0.546	0.589	0.4465	0.3239	0.3783	0.0317886858566259	55796
ENSG00000208005	2.763	1.944	1.304	1.037	0.0	0.0	0.0384618520524095	574506
ENSG00000129675	0.5974	0.5388	0.6459	0.4525	0.3898	0.2969	0.0173719628739685	9459
ENSG00000102081	7.814	8.184	8.375	6.577	7.245	6.497	0.0094421128147772	2332
ENSG00000283697	0.05522	0.1166	0.07818	0.1243	0.1858	0.1913	0.0400571793749557	101928917
ENSG00000029993	62.57	56.17	65.02	68.13	72.91	72.64	0.0311030032566251	3149
ENSG00000183837	0.0	0.0	0.0	0.01999	0.01991	0.03418	0.0064900930609491	29944
ENSG00000102030	29.0	28.37	26.19	34.02	30.51	33.28	0.0254126980611375	8260
ENSG00000207165	10.65	10.73	9.942	9.814	9.233	9.321	0.0332734713351589	26778
ENSG00000071859	56.87	59.3	58.67	71.24	66.68	65.6	0.0069950090547636	9130
ENSG00000182712	3.859	3.916	4.097	3.425	2.913	3.485	0.0249035763410961	100272147
